ID,Date,Time,Hour,Longitude,Latitude,Crime
8977,4/6/2015,14:16,14,72.81340757,19.0853621,Harrassment
8978,4/6/2015,15:56,15,72.8449,19.0746,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
8979,4/6/2015,16:25,16,72.8775031,19.00637898,Robbery
8980,4/6/2015,16:37,16,72.8312,19.1377,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
8981,4/6/2015,16:07,16,72.8416,19.1784,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
8982,4/6/2015,16:30,16,72.8431,19.1046,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
8983,4/6/2015,13:17,13,72.81087976,19.02278573,Harrassment
8984,4/6/2015,16:35,16,72.8464,19.2578,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
8985,4/6/2015,17:25,17,72.8379,19.0095,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
8986,4/6/2015,22:00,22,72.8337,19.0879,"Assault(Simple),Harrassment,Threats"
8987,4/7/2015,7:17,7,72.83486126,18.94842555,Assault(Aggravated)
8988,4/7/2015,7:37,7,72.9062,19.0907,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
8989,4/7/2015,7:10,7,72.854,19.2518,"Assault(Simple),Harrassment,LarcencyMV,Threats,MissingPerson"
8990,4/7/2015,7:58,7,72.8496,19.1771,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
8991,4/7/2015,17:25,17,72.846,19.2592,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
8992,4/7/2015,17:58,17,72.9114,19.1093,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
8993,4/7/2015,19:09,19,72.9258,19.2924,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
8994,4/7/2015,19:38,19,72.8475,19.1627,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
8995,4/7/2015,15:35,15,72.908,19.047,"Assault(Simple),Robbery,Housebreak"
8996,4/7/2015,19:59,19,72.846,19.0746,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
8997,4/7/2015,19:26,19,72.8401,19.2352,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
8998,4/7/2015,20:45,20,72.8547217,19.02593036,Assault(Simple)
8999,4/7/2015,21:10,21,72.842,19.1037,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9000,4/7/2015,22:03,22,72.8486,19.1629,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9001,4/7/2015,23:12,23,72.8328,19.0858,"Assault(Simple),Harrassment,Threats"
9002,4/8/2015,7:24,7,72.8556,19.2546,"Assault(Simple),Harrassment,LarcencyMV,Threats,MissingPerson"
9003,4/8/2015,8:34,8,72.8212,19.2103,"Assault(Simple),Harrassment,Threats"
9004,4/8/2015,10:19,10,72.8529,19.2249,"Assault(Simple),Harrassment,Threats"
9005,4/8/2015,10:56,10,72.85927384,19.09651357,Assault(Aggravated)
9006,4/8/2015,11:37,11,72.8651,19.1794,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9007,4/8/2015,15:45,15,72.88905243,18.98407605,Harrassment
9008,4/8/2015,15:54,15,72.91221317,19.07882504,Sex Offender Violation
9009,4/8/2015,16:59,16,72.8386,19.234,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9010,4/8/2015,17:38,17,72.8361,19.0122,"Assault(Simple),Harrassment,Threats"
9011,4/8/2015,17:35,17,72.88165175,19.00580645,Robbery
9012,4/8/2015,18:47,18,72.8663,19.1704,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9013,4/8/2015,23:12,23,72.8518,19.2234,"Assault(Simple),Harrassment,Threats"
9014,4/9/2015,2:18,2,72.8329,19.1359,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9015,4/9/2015,10:40,10,72.8483,19.1637,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9016,4/9/2015,11:28,11,72.84561742,19.08506302,LarcencyMV
9017,4/9/2015,11:46,11,72.82627427,19.07824396,Assault(Aggravated)
9018,4/9/2015,12:28,12,72.8659,19.0378,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9019,4/9/2015,12:57,12,72.921,19.0628,"LarcencyMV,HitnRun,MissingPerson"
9020,4/9/2015,13:46,13,72.8415,19.2406,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
9021,4/9/2015,14:29,14,72.8616,19.1512,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9022,4/9/2015,17:11,17,72.8423,19.1783,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9023,4/9/2015,16:49,16,72.9279,19.2911,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9024,4/9/2015,17:35,17,72.8653,19.1784,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9025,4/9/2015,18:13,18,72.8626,19.1772,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9026,4/9/2015,18:36,18,72.854,19.2528,"Assault(Simple),Harrassment,LarcencyMV,Threats,MissingPerson"
9027,4/9/2015,19:44,19,72.844,19.1012,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9028,4/9/2015,22:06,22,72.9232,19.1401,"LarcencyMV,HitnRun,MissingPerson"
9029,4/9/2015,21:45,21,72.86123954,19.20359325,Assault(Aggravated)
9030,4/10/2015,0:26,0,72.88928694,19.12590045,Assault(Aggravated)
9031,4/10/2015,0:50,0,72.8303,19.0193,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9032,4/10/2015,0:58,0,72.9155,19.2771,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9033,4/10/2015,1:20,1,72.8472,19.1942,"Assault(Simple),Harrassment,Threats"
9034,4/10/2015,1:47,1,72.87719617,19.12168767,Assault(Aggravated)
9035,4/10/2015,9:37,9,72.8344,19.0866,"Assault(Simple),Harrassment,Threats"
9036,4/10/2015,9:48,9,72.9105,19.05,"Assault(Simple),Robbery,Housebreak"
9037,4/10/2015,11:20,11,72.86487091,19.17598376,LarcencyMV
9038,4/10/2015,12:37,12,72.9285,19.2911,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9039,4/10/2015,12:10,12,72.8723,19.0975,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9040,4/10/2015,15:42,15,72.8209,19.2103,"Assault(Simple),Harrassment,Threats"
9041,4/10/2015,15:33,15,72.8646,19.1788,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9042,4/10/2015,15:15,15,72.9075,19.0905,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9043,4/10/2015,17:01,17,72.8479,19.1956,"Assault(Simple),Harrassment,Threats"
9044,4/10/2015,17:44,17,72.8831312,19.1727195,Housebreak
9045,4/10/2015,17:25,17,72.9327,19.2882,"Assault(Simple),Harrassment,Threats"
9046,4/10/2015,18:36,18,72.89844295,19.12619953,Assault(Aggravated)
9047,4/10/2015,18:42,18,72.8429,19.2024,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9048,4/11/2015,0:33,0,72.9223,19.0646,"LarcencyMV,HitnRun,MissingPerson"
9049,4/11/2015,1:10,1,72.8445,19.1015,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9050,4/11/2015,0:38,0,72.8056,18.9581,"MissingPerson,Sex Offender Violation"
9051,4/11/2015,4:19,4,72.8069,18.9602,"MissingPerson,Sex Offender Violation"
9052,4/11/2015,7:37,7,72.8331,19.0861,"Assault(Simple),Harrassment,Threats"
9053,4/11/2015,8:01,8,72.9239,19.1404,"LarcencyMV,HitnRun,MissingPerson"
9054,4/11/2015,8:50,8,72.8503,19.1789,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9055,4/11/2015,9:36,9,72.8433,19.2002,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9056,4/11/2015,9:42,9,72.8428,19.1795,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9057,4/11/2015,10:21,10,72.84,19.2334,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9058,4/11/2015,11:32,11,72.8663,19.1775,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9059,4/11/2015,11:56,11,72.8657,19.1678,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9060,4/11/2015,12:12,12,72.8115,19.2285,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9061,4/11/2015,13:27,13,72.9098,19.0487,"Assault(Simple),Robbery,Housebreak"
9062,4/11/2015,14:19,14,72.833,19.0872,"Assault(Simple),Harrassment,Threats"
9063,4/11/2015,14:52,14,72.8711,19.0952,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9064,4/11/2015,15:53,15,72.8444,19.101,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9065,4/11/2015,15:37,15,72.8449,19.021,"Assault(Simple),Harrassment,Threats"
9066,4/11/2015,15:40,15,72.8383,19.2328,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9067,4/11/2015,18:32,18,72.8223,18.9732,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9068,4/11/2015,19:33,19,72.87402002,19.05942747,Assault(Aggravated)
9069,4/11/2015,20:27,20,72.8498,19.0191,"MissingPerson,Sex Offender Violation"
9070,4/11/2015,21:02,21,72.8163,18.9638,"Assault(Simple),Harrassment,Threats"
9071,4/11/2015,22:12,22,72.8395,19.2329,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9072,4/11/2015,23:29,23,72.8616,19.1515,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9073,4/12/2015,1:39,1,72.9125,19.11,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9074,4/12/2015,1:25,1,72.8653,19.0393,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9075,4/12/2015,2:06,2,72.8541,19.224,"Assault(Simple),Harrassment,Threats"
9076,4/12/2015,12:58,12,72.8122,19.2287,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9077,4/12/2015,12:33,12,72.8457,19.1025,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9078,4/12/2015,14:02,14,72.84464492,19.00029481,Assault(Aggravated)
9079,4/12/2015,14:14,14,72.8436,19.0202,"Assault(Simple),Harrassment,Threats"
9080,4/12/2015,14:12,14,72.8518,19.1775,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9081,4/12/2015,14:05,14,72.9226,19.1405,"LarcencyMV,HitnRun,MissingPerson"
9082,4/12/2015,16:27,16,72.9033,19.1306,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
9083,4/12/2015,18:34,18,72.8723,19.0951,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9084,4/12/2015,18:59,18,72.8439,19.1917,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9085,4/12/2015,20:39,20,72.9067,19.0926,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9086,4/12/2015,21:28,21,72.8221,18.9727,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9087,4/12/2015,21:43,21,72.9264,19.2916,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9088,4/12/2015,22:52,22,72.8429,19.2011,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9089,4/13/2015,2:04,2,72.9089,19.0488,"Assault(Simple),Robbery,Housebreak"
9090,4/13/2015,3:07,3,72.8512,19.1789,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9091,4/13/2015,8:30,8,72.8678,19.0389,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9092,4/13/2015,8:29,8,72.8117,19.2278,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9093,4/13/2015,9:38,9,72.9027,19.131,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
9094,4/13/2015,10:07,10,72.8205,19.2087,"Assault(Simple),Harrassment,Threats"
9095,4/13/2015,9:54,9,72.907,19.0923,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9096,4/13/2015,10:33,10,72.90890597,19.18857082,Assault(Aggravated)
9097,4/13/2015,10:40,10,72.8343,19.014,"Assault(Simple),Harrassment,Threats"
9098,4/13/2015,11:25,11,72.8502,19.1793,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9099,4/13/2015,10:20,10,72.8491,19.1941,"Assault(Simple),Harrassment,Threats"
9100,4/13/2015,11:09,11,72.8382,19.0094,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9101,4/13/2015,11:29,11,72.889,19.2856,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9102,4/13/2015,12:28,12,72.8331,19.0863,"Assault(Simple),Harrassment,Threats"
9103,4/13/2015,12:40,12,72.85550108,19.1652852,Robbery
9104,4/13/2015,12:07,12,72.8636,19.1775,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9105,4/13/2015,13:18,13,72.859,19.1504,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9106,4/13/2015,13:24,13,72.8645,19.1776,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9107,4/13/2015,12:42,12,72.851,19.1772,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9108,4/13/2015,14:11,14,72.811,19.2269,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9109,4/13/2015,14:20,14,72.847,19.0221,"MissingPerson,Sex Offender Violation"
9110,4/13/2015,14:19,14,72.8511,19.176,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9111,4/13/2015,15:00,15,72.8437,19.203,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9112,4/13/2015,14:54,14,72.8454,19.103,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9113,4/13/2015,15:40,15,72.8523,19.2229,"Assault(Simple),Harrassment,Threats"
9114,4/13/2015,16:02,16,72.80939341,19.11741508,Harrassment
9115,4/13/2015,16:38,16,72.9225,19.065,"LarcencyMV,HitnRun,MissingPerson"
9116,4/13/2015,17:30,17,72.8212,19.2078,"Assault(Simple),Harrassment,Threats"
9117,4/13/2015,18:12,18,72.88027577,19.08795984,Assault(Simple)
9118,4/13/2015,18:23,18,72.8598,19.15,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9119,4/13/2015,18:59,18,72.87975848,19.15793634,HitnRun
9120,4/13/2015,19:03,19,72.8495,19.1776,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9121,4/13/2015,19:54,19,72.8624,19.1155,"LarcencyMV,HitnRun,MissingPerson"
9122,4/13/2015,20:06,20,72.88803165,18.94938261,LarcencyMV
9123,4/13/2015,19:44,19,72.90304337,19.1703354,Assault(Aggravated)
9124,4/13/2015,20:44,20,72.8438,19.1054,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9125,4/13/2015,21:54,21,72.8399,19.0088,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9126,4/13/2015,22:59,22,72.8069,18.9574,"MissingPerson,Sex Offender Violation"
9127,4/13/2015,23:06,23,72.8469,19.1622,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9128,4/14/2015,0:03,0,72.8422,19.2025,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9129,4/14/2015,0:56,0,72.9133,19.1103,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9130,4/14/2015,3:20,3,72.9221,19.0657,"LarcencyMV,HitnRun,MissingPerson"
9131,4/14/2015,9:43,9,72.842,19.1781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9132,4/14/2015,10:37,10,72.922,19.065,"LarcencyMV,HitnRun,MissingPerson"
9133,4/14/2015,10:36,10,72.831,19.0208,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9134,4/14/2015,11:10,11,72.8462,19.0727,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9135,4/14/2015,12:07,12,72.8668,19.1787,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9136,4/14/2015,12:14,12,72.8441,19.1793,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9137,4/14/2015,11:40,11,72.8297,19.0188,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9138,4/14/2015,12:37,12,72.8674539,18.9926896,Assault(Aggravated)
9139,4/14/2015,13:38,13,72.8336,19.1374,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9140,4/14/2015,14:03,14,72.8334,19.0881,"Assault(Simple),Harrassment,Threats"
9141,4/14/2015,14:13,14,72.89528404,19.16978851,Threats
9142,4/14/2015,16:18,16,72.89335972,19.20124332,HitnRun
9143,4/14/2015,15:36,15,72.8451,19.0742,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9144,4/14/2015,16:44,16,72.8438,19.0731,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9145,4/14/2015,17:41,17,72.84284475,19.10299081,PocketPicking
9146,4/14/2015,17:07,17,72.9071,19.091,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9147,4/14/2015,17:20,17,72.844,19.1912,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9148,4/14/2015,18:16,18,72.914,19.1102,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9149,4/14/2015,18:28,18,72.8669,19.1677,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9150,4/14/2015,16:43,16,72.866,19.0399,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9151,4/14/2015,20:32,20,72.8394,19.2347,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9152,4/14/2015,19:58,19,72.82170833,19.09567614,Assault(Aggravated)
9153,4/15/2015,0:47,0,72.8488,19.1637,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9154,4/15/2015,7:30,7,72.8118,19.2283,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9155,4/15/2015,8:44,8,72.9053,19.0911,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9156,4/15/2015,8:51,8,72.87604779,19.06983551,Assault(Simple)
9157,4/15/2015,9:44,9,72.8336,19.1367,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9158,4/15/2015,10:15,10,72.8484,19.1659,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9159,4/15/2015,11:23,11,72.8343,19.1391,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9160,4/15/2015,12:22,12,72.8389,19.2327,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9161,4/15/2015,12:37,12,72.9228,19.066,"LarcencyMV,HitnRun,MissingPerson"
9162,4/15/2015,12:34,12,72.87621677,19.13019013,Sex Offender Violation
9163,4/15/2015,13:07,13,72.8395,19.233,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9164,4/15/2015,13:26,13,72.8613,19.2418,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching,Robbery"
9165,4/15/2015,13:42,13,72.8439,19.1044,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9166,4/15/2015,13:35,13,72.9121,19.1105,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9167,4/15/2015,15:43,15,72.8221,19.2072,"Assault(Simple),Harrassment,Threats"
9168,4/15/2015,16:10,16,72.90649886,19.21985473,Sex Offender Violation
9169,4/15/2015,15:43,15,72.91464788,19.21692373,PocketPicking
9170,4/15/2015,16:45,16,72.8665,19.1687,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9171,4/15/2015,18:25,18,72.9106,19.1114,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9172,4/15/2015,14:49,14,72.811,19.2283,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9173,4/15/2015,21:14,21,72.8322,19.1372,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9174,4/16/2015,8:30,8,72.8489,19.1637,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9175,4/16/2015,8:36,8,72.8657,19.1698,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9176,4/16/2015,9:52,9,72.8393,19.2327,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9177,4/16/2015,10:28,10,72.9228,19.0672,"LarcencyMV,HitnRun,MissingPerson"
9178,4/16/2015,10:54,10,72.82401199,19.12035463,Housebreak
9179,4/16/2015,10:52,10,72.90151909,19.15850032,Harrassment
9180,4/16/2015,12:39,12,72.8419,19.1028,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9181,4/16/2015,12:01,12,72.9265,19.2907,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9182,4/16/2015,14:01,14,72.8726,19.0967,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9183,4/16/2015,13:46,13,72.8425,19.2028,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9184,4/16/2015,15:35,15,72.8492,19.1955,"Assault(Simple),Harrassment,Threats"
9185,4/16/2015,15:15,15,72.8428,19.1794,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9186,4/16/2015,15:10,15,72.8231,18.9718,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9187,4/16/2015,16:00,16,72.8434,19.1012,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9188,4/16/2015,16:19,16,72.837,19.0147,"Assault(Simple),Harrassment,Threats"
9189,4/16/2015,16:22,16,72.8616,19.0258,"Assault(Simple),Harrassment,Threats"
9190,4/16/2015,16:33,16,72.83312662,19.17011322,Assault(Aggravated)
9191,4/16/2015,17:31,17,72.8048,18.957,"MissingPerson,Sex Offender Violation"
9192,4/16/2015,18:22,18,72.8613,19.1151,"LarcencyMV,HitnRun,MissingPerson"
9193,4/16/2015,19:34,19,72.8412,19.2327,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9194,4/16/2015,19:52,19,72.86520197,19.17988891,Robbery
9195,4/16/2015,18:58,18,72.8612,19.151,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9196,4/16/2015,21:07,21,72.8487,19.1641,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9197,4/16/2015,21:25,21,72.8597,19.1156,"LarcencyMV,HitnRun,MissingPerson"
9198,4/16/2015,23:20,23,72.8658,19.1677,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9199,4/16/2015,22:20,22,72.8663,19.1769,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9200,4/17/2015,3:23,3,72.9149,19.2773,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9201,4/17/2015,4:44,4,72.8439,19.0737,"Assault(Simple),Harrassment,LarcencyMV,Robbery"
9202,4/17/2015,8:26,8,72.9068,19.0921,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9203,4/17/2015,8:30,8,72.8390444,18.97386456,Sex Offender Violation
9204,4/17/2015,8:59,8,72.85,19.1783,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,HitnRun,MissingPerson"
9205,4/17/2015,9:39,9,72.8471,19.1645,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9206,4/17/2015,13:11,13,72.83948238,19.11563768,Assault(Aggravated)
9207,4/17/2015,14:50,14,72.88853169,19.21932493,PocketPicking
9208,4/17/2015,16:14,16,72.89460466,19.15297159,Threats
9209,4/17/2015,16:25,16,72.8445,19.1787,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9210,4/17/2015,16:56,16,72.8442,19.1022,"Assault(Simple),Robbery,LarcencyMV,ChainSnatching"
9211,4/17/2015,16:34,16,72.866,19.1792,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9212,4/17/2015,13:58,13,72.85574593,18.97919675,Assault(Aggravated)
9213,4/17/2015,17:55,17,72.8606,19.242,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching,Robbery"
9214,4/17/2015,17:52,17,72.8881,19.2873,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9215,4/17/2015,17:48,17,72.90547462,19.09422346,Robbery
9216,4/17/2015,19:02,19,72.8651,19.1781,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9217,4/17/2015,18:13,18,72.8312,19.1854,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9218,4/17/2015,20:49,20,72.88749367,19.21791498,HitnRun
9219,4/17/2015,21:23,21,72.8616,19.1153,"LarcencyMV,HitnRun,MissingPerson"
9220,4/17/2015,21:42,21,72.82084619,19.19949156,Robbery
9221,4/17/2015,22:20,22,72.872,19.095,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9222,4/17/2015,23:32,23,72.811,19.2282,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9223,4/17/2015,23:26,23,72.8414,19.2402,"Assault(Simple),Harrassment,LarcencyMV,Threats,ChainSnatching"
9224,4/18/2015,1:46,1,72.9009,19.1308,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
9225,4/18/2015,1:49,1,72.8655,19.1686,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9226,4/18/2015,1:42,1,72.8433,19.1915,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9227,4/18/2015,9:28,9,72.8504,19.1635,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9228,4/18/2015,11:06,11,72.8113,19.2287,"Assault(Simple),Harrassment,Threats,Sex Offender Violation"
9229,4/18/2015,12:10,12,72.8294,19.019,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9230,4/18/2015,12:30,12,72.8486,19.1646,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9231,4/18/2015,14:55,14,72.8494,19.0212,"MissingPerson,Sex Offender Violation"
9232,4/18/2015,18:55,18,72.9024,19.1308,"Assault(Simple),Threats,LarcencyMV,ChainSnatching"
9233,4/18/2015,20:56,20,72.8522,19.2586,"LarcencyMV,PocketPicking,Robbery"
9234,4/19/2015,1:42,1,72.9163,19.2791,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery,PocketPicking"
9235,4/19/2015,2:19,2,72.8535,19.2231,"Assault(Simple),Harrassment,Threats"
9236,4/19/2015,2:50,2,72.9058,19.0905,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9237,4/19/2015,3:12,3,72.84,19.2352,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9238,4/19/2015,3:25,3,72.91081304,19.04936125,Threats
9239,4/19/2015,6:28,6,72.9073,19.0923,"Assault(Simple),Harrassment,LarcencyMV,PocketPicking,Robbery"
9240,4/19/2015,9:23,9,72.83602689,19.0494467,Threats
9241,4/19/2015,9:29,9,72.8319,19.1871,"Assault(Simple),LarcencyMV,ChainSnatching,Robbery"
9242,4/19/2015,10:15,10,72.8615,19.0253,"Assault(Simple),Harrassment,Threats"
